"(PDH-CSV 4.0) (Korea Standard Time)(-540)","\\DESKTOP-PBJRE7A\Process(myIOCP)\% Processor Time","\\DESKTOP-PBJRE7A\Process(myIOCP)\Handle Count","\\DESKTOP-PBJRE7A\Process(myIOCP)\Private Bytes","\\DESKTOP-PBJRE7A\Process(myIOCP)\Thread Count"
"06/02/2026 14:16:31.637","30.95124420950367039","1553","422535168","48"
"06/02/2026 14:16:36.666","46.296229090236664661","1577","422535168","48"
"06/02/2026 14:16:41.637","23.258731191908740499","1603","422535168","48"
"06/02/2026 14:16:46.636","41.569902768284975991","1592","422535168","48"
"06/02/2026 14:16:51.650","48.613011450513141654","1570","422535168","48"
"06/02/2026 14:16:56.656","43.699486016134507338","1567","422535168","48"
"06/02/2026 14:17:01.647","45.078097804446201735","1561","422535168","48"
"06/02/2026 14:17:06.648","60.923896912297422546","1582","422535168","48"
"06/02/2026 14:17:11.647","25.940824576077670116","1589","422535168","48"
"06/02/2026 14:17:16.651","56.781155513037383287","1582","422535168","48"
"06/02/2026 14:17:21.645","48.230241280288069561","1519","422535168","48"
"06/02/2026 14:17:26.652","46.804785333234491418","1569","422535168","48"
"06/02/2026 14:17:31.646","54.753337603267674183","1556","422535168","48"
"06/02/2026 14:17:36.653","56.178942626208659306","1549","422535168","48"
"06/02/2026 14:17:41.640","62.019745403006268702","1571","422535168","48"
"06/02/2026 14:17:46.654","44.883066147765227072","1581","422535168","48"
"06/02/2026 14:17:51.644","37.568740275456811162","1536","422535168","48"
"06/02/2026 14:17:56.663","56.348808413852147225","1592","422535168","48"
"06/02/2026 14:18:01.644","43.297628510825234116","1563","422535168","48"
"06/02/2026 14:18:06.655","65.170453176846677934","1593","422535168","48"
"06/02/2026 14:18:11.650","73.200191236438072906","1569","422535168","48"
"06/02/2026 14:18:16.656","60.236735438899657424","1580","422535168","48"
"06/02/2026 14:18:21.647","48.840728490873786427","1599","422535168","48"
"06/02/2026 14:18:26.645","45.01718846289890763","1587","422535168","48"
"06/02/2026 14:18:31.642","69.019213909804321361","1590","422535168","48"
"06/02/2026 14:18:36.643","67.248318033863469623","1583","422535168","48"
"06/02/2026 14:18:41.642","52.805383946459372169","1565","422535168","48"
"06/02/2026 14:18:46.649","65.567144862716034481","1579","422535168","48"
"06/02/2026 14:18:51.652","39.654932197285013729","1530","422535168","48"
"06/02/2026 14:18:56.643","39.139999547504025657","1578","422535168","48"
"06/02/2026 14:19:01.653","36.800841152959023361","1631","422535168","48"
"06/02/2026 14:19:06.646","66.032909630466875228","1573","422535168","48"
"06/02/2026 14:19:11.649","55.584511130402390222","1549","422535168","48"
"06/02/2026 14:19:16.655","46.819994933552166572","1569","422535168","48"
"06/02/2026 14:19:21.642","48.560158103353259662","1568","422535168","48"
"06/02/2026 14:19:26.644","53.732475690378343813","1581","422535168","48"
"06/02/2026 14:19:31.649","70.868332507472715065","1579","422535168","48"
"06/02/2026 14:19:36.657","32.75672185402696357","1568","422535168","48"
"06/02/2026 14:19:41.650","31.612561652633107911","1552","422535168","48"
"06/02/2026 14:19:46.652","61.215167345477070171","1534","422535168","48"
"06/02/2026 14:19:51.642","25.677006208374443474","1547","422535168","48"
"06/02/2026 14:19:56.639","61.601587439261962231","1518","422535168","48"
"06/02/2026 14:20:01.645","39.954357739892252255","1525","422535168","48"
"06/02/2026 14:20:06.661","33.939224590872051124","1547","422535168","48"
"06/02/2026 14:20:11.652","46.354751540436048174","1522","422535168","48"
"06/02/2026 14:20:16.648","35.643381291732147531","1574","422535168","48"
"06/02/2026 14:20:21.641","40.061378839747952441","1545","422535168","48"
"06/02/2026 14:20:26.652","51.769777926364668019","1555","422535168","48"
"06/02/2026 14:20:31.651","46.566097696708048659","1570","422535168","48"
"06/02/2026 14:20:36.649","31.88969732370254917","1572","422535168","48"
"06/02/2026 14:20:41.654","53.699892630186774056","1617","422535168","48"
"06/02/2026 14:20:46.646","33.795844739305763937","1619","422535168","48"
"06/02/2026 14:20:51.644","37.204800976550117753","1635","422535168","48"
"06/02/2026 14:20:56.644","39.342979535815395309","1606","422535168","48"
"06/02/2026 14:21:01.647","36.887980142452526877","1681","422535168","48"
"06/02/2026 14:21:06.657","44.912269271450533381","1608","422535168","48"
"06/02/2026 14:21:11.654","45.925921156757958386","1618","422535168","48"
"06/02/2026 14:21:16.655","52.831000359705960534","1619","422535168","48"
"06/02/2026 14:21:21.647","46.313507860789187021","1660","422535168","48"
"06/02/2026 14:21:26.642","56.319932460135746055","1644","422535168","48"
"06/02/2026 14:21:31.641","50.329502312471198877","1635","422535168","48"
"06/02/2026 14:21:36.649","56.166665518370393784","1624","422535168","48"
"06/02/2026 14:21:41.647","44.080186734125199166","1617","422535168","48"
"06/02/2026 14:21:46.644","54.093282323238867093","1626","422535168","48"
"06/02/2026 14:21:51.652","55.834162132724749483","1602","422535168","48"
"06/02/2026 14:21:56.645","73.862640526803374996","1579","422535168","48"
"06/02/2026 14:22:01.658","42.034393923572778817","1607","422535168","48"
"06/02/2026 14:22:06.645","59.285016825050128375","1560","422535168","48"
"06/02/2026 14:22:11.653","52.414526583210232502","1556","422535168","48"
"06/02/2026 14:22:16.652","55.953720983713175485","1601","422535168","48"
"06/02/2026 14:22:21.649","40.327649484805462521","1599","422535168","48"
"06/02/2026 14:22:26.649","58.121624296060879544","1561","422535168","48"
"06/02/2026 14:22:31.651","44.366150727575877966","1544","422535168","48"
"06/02/2026 14:22:36.649","64.088541738049841001","1594","422535168","48"
"06/02/2026 14:22:41.662","33.653372417911349146","1582","422535168","48"
"06/02/2026 14:22:46.645","70.558546117336689463","1577","422535168","48"
"06/02/2026 14:22:51.657","57.378361316710254414","1569","422535168","48"
"06/02/2026 14:22:56.648","48.518207126462442602","1562","422535168","48"
"06/02/2026 14:23:01.641","67.264705083200396984","1601","422535168","48"
"06/02/2026 14:23:06.651","29.014148501804715607","1614","422535168","48"
"06/02/2026 14:23:11.639","64.212437325403556088","1623","422535168","48"
"06/02/2026 14:23:16.639","30.935904326054863844","1583","422535168","48"
"06/02/2026 14:23:21.644","44.960617196972485488","1589","422535168","48"
"06/02/2026 14:23:26.643","49.69411130456796144","1573","422535168","48"
"06/02/2026 14:23:31.652","52.096918046653918566","1590","422535168","48"
"06/02/2026 14:23:36.640","62.959790652644421982","1562","422535168","48"
"06/02/2026 14:23:41.647","37.13723623624369452","1565","422535168","48"
"06/02/2026 14:23:46.662","77.741498080309909824","1565","422535168","48"
"06/02/2026 14:23:51.654","55.18318388991360024","1549","422535168","48"
"06/02/2026 14:23:56.647","64.472930513073521297","1581","422535168","48"
"06/02/2026 14:24:01.647","54.355102771079621959","1547","422535168","48"
"06/02/2026 14:24:06.645","53.481546331928051075","1563","422535168","48"
"06/02/2026 14:24:11.643","59.703549508178788585","1560","422535168","48"
"06/02/2026 14:24:16.652","47.103174013753616123","1540","422535168","48"
"06/02/2026 14:24:21.645","35.054168505508194187","1515","422535168","48"
"06/02/2026 14:24:26.645","49.996414257169476514","1570","422535168","48"
"06/02/2026 14:24:31.659","52.027529913225208702","1569","422535168","48"
"06/02/2026 14:24:36.658","49.087857805585208837","1532","422535168","48"
"06/02/2026 14:24:41.654","45.655443963143504504","1495","422535168","48"
"06/02/2026 14:24:46.653","36.26517479974320679","1546","422535168","48"
"06/02/2026 14:24:51.648","47.543794490857308688","1527","422535168","48"
"06/02/2026 14:24:56.647","41.260362127344663463","1526","422535168","48"
"06/02/2026 14:25:01.656","67.661891395941779592","1541","422535168","48"
"06/02/2026 14:25:06.648","32.871730255878858884","1550","422535168","48"
"06/02/2026 14:25:11.659","53.950491227143679396","1529","422535168","48"
"06/02/2026 14:25:16.651","35.048474844588049848","1546","422535168","48"
"06/02/2026 14:25:21.643","36.321052696126272963","1540","422535168","48"
"06/02/2026 14:25:26.644","50.92639702692019199","1539","422535168","48"
"06/02/2026 14:25:31.644","52.179727307820222393","1534","422535168","48"
"06/02/2026 14:25:36.652","36.158239067224762664","1509","422535168","48"
"06/02/2026 14:25:41.650","54.766155152029348585","1571","422535168","48"
"06/02/2026 14:25:46.653","52.467308669314327574","1519","422535168","48"
"06/02/2026 14:25:51.643","42.89937380591941718","1536","422535168","48"
"06/02/2026 14:25:56.640","60.351580062153445283","1536","422535168","48"
"06/02/2026 14:26:01.651","42.370765774725818176","1589","422535168","48"
"06/02/2026 14:26:06.646","37.568847166563557494","1564","422535168","48"
"06/02/2026 14:26:11.654","65.824959067482325281","1592","422535168","48"
"06/02/2026 14:26:16.644","38.518113018010872395","1604","422535168","48"
"06/02/2026 14:26:21.648","49.02030724115139293","1587","422535168","48"
"06/02/2026 14:26:26.637","57.627264049927859446","1584","422535168","48"
"06/02/2026 14:26:31.647","31.812503065228238341","1580","422535168","48"
"06/02/2026 14:26:36.647","58.433752059142932467","1552","422535168","48"
"06/02/2026 14:26:41.638","49.468290269888370858","1605","422535168","48"
"06/02/2026 14:26:46.648","46.781621077432177458","1636","422535168","48"
"06/02/2026 14:26:51.643","65.067236578245768897","1603","422535168","48"
"06/02/2026 14:26:56.647","42.464298565623934678","1606","422535168","48"
"06/02/2026 14:27:01.654","39.944923938873081681","1600","422535168","48"
"06/02/2026 14:27:06.638","42.944256414219339035","1625","422535168","48"
"06/02/2026 14:27:11.639","38.42944518828853262","1636","422535168","48"
"06/02/2026 14:27:16.646","45.557754931411039934","1629","422535168","48"
"06/02/2026 14:27:21.653","49.314631001313429692","1649","422535168","48"
"06/02/2026 14:27:26.640","40.719775276957115295","1636","422535168","48"
"06/02/2026 14:27:31.646","31.837665243475587573","1646","422535168","48"
"06/02/2026 14:27:36.641","56.613870293627030605","1626","422535168","48"
"06/02/2026 14:27:41.655","33.981673230953248321","1627","422535168","48"
"06/02/2026 14:27:46.650","56.912934747526612966","1623","422535168","48"
"06/02/2026 14:27:51.645","57.257624557948602728","1631","422535168","48"
"06/02/2026 14:27:56.652","57.421829366809781448","1639","422535168","48"
"06/02/2026 14:28:01.647","59.439159817890626414","1624","422535168","48"
"06/02/2026 14:28:06.669","44.800672846371917046","1655","422535168","48"
"06/02/2026 14:28:11.640","61.603446075652293246","1640","422535168","48"
"06/02/2026 14:28:16.655","36.144402681789046028","1630","422535168","48"
"06/02/2026 14:28:21.655","62.490843841560341332","1660","422535168","48"
"06/02/2026 14:28:26.655","43.124817150775278662","1597","422535168","48"
"06/02/2026 14:28:31.650","42.235334895596054139","1607","422535168","48"
"06/02/2026 14:28:36.663","44.257810628393286834","1609","422535168","48"
"06/02/2026 14:28:41.641","36.411176987830792484","1605","422535168","48"
"06/02/2026 14:28:46.645","37.154635238945743936","1606","422535168","48"
"06/02/2026 14:28:51.646","63.734950903392693533","1605","422535168","48"
"06/02/2026 14:28:56.649","38.101008556931873272","1600","422535168","48"
"06/02/2026 14:29:01.642","59.463669845927455526","1575","422535168","48"
"06/02/2026 14:29:06.645","34.977426268634751239","1591","422535168","48"
"06/02/2026 14:29:11.653","56.784462852428085","1598","422535168","48"
"06/02/2026 14:29:16.643","48.221548219413946867","1563","422535168","48"
"06/02/2026 14:29:21.660","43.282469983364187271","1609","422535168","48"
"06/02/2026 14:29:26.638","45.840165485559431602","1592","422535168","48"
"06/02/2026 14:29:31.639","39.362688138404067217","1590","422535168","48"
"06/02/2026 14:29:36.647","42.115005755991980152","1646","422535168","48"
"06/02/2026 14:29:41.643","41.560972218661241584","1573","422535168","48"
"06/02/2026 14:29:46.635","58.904599834633984301","1620","422535168","48"
"06/02/2026 14:29:51.663","28.591102091018953502","1636","422535168","48"
"06/02/2026 14:29:56.657","44.427455496704958193","1595","422535168","48"
"06/02/2026 14:30:01.653","43.788249035532537334","1636","422535168","48"
"06/02/2026 14:30:06.643","33.499878784289073508","1639","422535168","48"
"06/02/2026 14:30:11.651","36.504589848755728099","1607","422535168","48"
"06/02/2026 14:30:16.661","32.114717131975119457","1627","422535168","48"
"06/02/2026 14:30:21.640","59.959002758752014017","1606","422535168","48"
"06/02/2026 14:30:26.652","48.318183078705445155","1587","422535168","48"
"06/02/2026 14:30:31.647","55.684299324036160783","1583","422535168","48"
"06/02/2026 14:30:36.658","66.035204648431857777","1590","422535168","48"
"06/02/2026 14:30:41.636","54.023116023983895673","1572","422535168","48"
"06/02/2026 14:30:46.644","39.635536226585500685","1585","422535168","48"
"06/02/2026 14:30:51.658","79.781158686100852151","1547","422535168","48"
"06/02/2026 14:30:56.653","28.78026244596193095","1607","422535168","48"
"06/02/2026 14:31:01.639","47.949233953511189554","1602","422535168","48"
"06/02/2026 14:31:06.651","62.01663796075433055","1571","422535168","48"
"06/02/2026 14:31:11.646","55.387074264531257484","1558","422535168","48"
"06/02/2026 14:31:16.655","51.464273229543167076","1594","422535168","48"
"06/02/2026 14:31:21.645","46.311157588488207182","1547","422535168","48"
"06/02/2026 14:31:26.643","35.664634821970352618","1588","422535168","48"
"06/02/2026 14:31:31.647","52.141173610070921995","1593","422535168","48"
"06/02/2026 14:31:36.650","45.291219467620940975","1587","422535168","48"
"06/02/2026 14:31:41.655","55.882268201400464136","1547","422535168","48"
"06/02/2026 14:31:46.661","38.389710952218244699","1546","422535168","48"
"06/02/2026 14:31:51.657","56.612528491427873689","1570","422535168","48"
"06/02/2026 14:31:56.643","62.985953237463455423","1550","422535168","48"
"06/02/2026 14:32:01.650","36.512207355344600046","1555","422535168","48"
"06/02/2026 14:32:06.659","54.587857508418437646","1557","422535168","48"
"06/02/2026 14:32:11.646","57.33251226993458971","1520","422535168","48"
"06/02/2026 14:32:16.649","50.888835007082718676","1578","422535168","48"
"06/02/2026 14:32:21.660","46.170954402643587855","1570","422535168","48"
"06/02/2026 14:32:26.659","55.319556562635128216","1547","422535168","48"
"06/02/2026 14:32:31.644","62.063249005618857268","1574","422535168","48"
"06/02/2026 14:32:36.651","66.778566407821799089","1567","422535168","48"
"06/02/2026 14:32:41.645","55.693020113185035314","1580","422535168","48"
"06/02/2026 14:32:46.637","55.082256536976927919","1601","422535168","48"
"06/02/2026 14:32:51.642","47.457713279159733588","1574","422535168","48"
"06/02/2026 14:32:56.654","50.500358046291623282","1570","422535168","48"
"06/02/2026 14:33:01.645","57.918769358018096227","1599","422535168","48"
"06/02/2026 14:33:06.652","42.130818881509576102","1597","422535168","48"
"06/02/2026 14:33:11.656","49.01560676900409419","1594","422535168","48"
"06/02/2026 14:33:16.655","61.894897971799977654","1601","422535168","48"
"06/02/2026 14:33:21.647","38.499950770144252488","1573","422535168","48"
"06/02/2026 14:33:26.648","60.297494365552182671","1615","422535168","48"
"06/02/2026 14:33:31.638","64.176139256827639201","1613","422535168","48"
"06/02/2026 14:33:36.644","43.703942163511563024","1582","422535168","48"
"06/02/2026 14:33:41.643","53.142863442117437955","1610","422535168","48"
"06/02/2026 14:33:46.657","69.48084312828353859","1598","422535168","48"
"06/02/2026 14:33:51.644","35.410935317996965921","1603","422535168","48"
"06/02/2026 14:33:56.657","62.018702457148336293","1618","422535168","48"
"06/02/2026 14:34:01.647","61.021062242635061068","1550","422535168","48"
"06/02/2026 14:34:06.639","51.373080654092682096","1597","422535168","48"
"06/02/2026 14:34:11.650","73.583859418849741019","1619","422535168","48"
"06/02/2026 14:34:16.654","63.692951497202990652","1599","422535168","48"
"06/02/2026 14:34:21.653","50.000994019761115794","1576","422535168","48"
"06/02/2026 14:34:26.656","64.97713194818214788","1564","422535168","48"
"06/02/2026 14:34:31.651","55.051338676396056826","1531","422572032","48"
"06/02/2026 14:34:36.644","55.389855256256680605","1563","422572032","48"
"06/02/2026 14:34:41.656","68.272448624552197316","1557","422572032","48"
"06/02/2026 14:34:46.648","66.65831065623864049","1561","422572032","48"
"06/02/2026 14:34:51.651","64.662582920297495548","1589","422572032","48"
"06/02/2026 14:34:56.649","61.527287933115879071","1590","422572032","48"
"06/02/2026 14:35:01.646","67.901223813107634442","1566","422572032","48"
"06/02/2026 14:35:06.640","64.159434640231850722","1552","422572032","48"
"06/02/2026 14:35:11.651","68.581513053620639653","1623","422572032","48"
"06/02/2026 14:35:16.656","43.088709826809662218","1625","422572032","48"
"06/02/2026 14:35:21.649","51.642454914396665799","1591","422572032","48"
"06/02/2026 14:35:26.660","73.258985434652259983","1607","422649856","48"
"06/02/2026 14:35:31.655","69.149602221950814851","1565","422649856","48"
"06/02/2026 14:35:36.642","68.919099903523289186","1617","422649856","48"
"06/02/2026 14:35:41.649","53.987963138331949153","1611","422649856","48"
"06/02/2026 14:35:46.660","60.788958532488358344","1634","422649856","48"
"06/02/2026 14:35:51.638","83.204337514832090505","1632","422649856","48"
"06/02/2026 14:35:56.648","36.170001361189399347","1631","422649856","48"
"06/02/2026 14:36:01.649","70.935918129025722578","1611","422649856","48"
"06/02/2026 14:36:06.661","65.473472124523340199","1625","422649856","48"
"06/02/2026 14:36:11.645","61.129298063016555886","1639","422649856","48"
"06/02/2026 14:36:16.643","59.708040760182313988","1648","422649856","48"
"06/02/2026 14:36:21.659","43.611616850803052614","1671","422649856","48"
"06/02/2026 14:36:26.645","33.217192990457292012","1643","422649856","48"
"06/02/2026 14:36:31.657","63.29015419202554682","1661","422649856","48"
"06/02/2026 14:36:36.647","72.960630508909630976","1632","422649856","48"
"06/02/2026 14:36:41.652","59.924837474852040486","1647","422649856","48"
"06/02/2026 14:36:46.655","68.718103804937896939","1619","422649856","48"
"06/02/2026 14:36:51.658","58.407269565418332036","1654","422649856","48"
"06/02/2026 14:36:56.653","56.925045084135263096","1589","422649856","48"
"06/02/2026 14:37:01.651","55.08664592153922257","1603","422649856","48"
"06/02/2026 14:37:06.644","44.582680912699579778","1546","422649856","48"
"06/02/2026 14:37:11.647","45.587609954067872309","1604","422649856","48"
"06/02/2026 14:37:16.658","66.391627867357783543","1538","422649856","48"
"06/02/2026 14:37:21.652","63.235032751088859015","1576","422649856","48"
"06/02/2026 14:37:26.635","47.037887500625920723","1580","422649856","48"
"06/02/2026 14:37:31.651","37.999576318428815114","1554","422649856","48"
"06/02/2026 14:37:36.642","63.246374853052998333","1537","422649856","48"
"06/02/2026 14:37:41.641","33.442704353651514282","1528","422649856","48"
"06/02/2026 14:37:46.650","52.700059153789482025","1548","422649856","48"
"06/02/2026 14:37:51.654","44.337305309771743111","1501","422649856","48"
"06/02/2026 14:37:56.649","75.421805806282819162","1532","422649856","48"
"06/02/2026 14:38:01.656","61.472832038818260969","1543","422649856","48"
"06/02/2026 14:38:06.656","47.501922877838090642","1503","422649856","48"
"06/02/2026 14:38:11.639","74.934275053291003132","1521","422649856","48"
"06/02/2026 14:38:16.644","61.499614184511763426","1535","422649856","48"
"06/02/2026 14:38:21.647","54.968650279372667455","1557","422649856","48"
"06/02/2026 14:38:26.654","66.78448164926223285","1551","422649856","48"
"06/02/2026 14:38:31.654","58.117355243091331829","1556","422649856","48"
"06/02/2026 14:38:36.653","50.322994357243253205","1574","422649856","48"
"06/02/2026 14:38:41.648","57.879764389387474921","1596","422649856","48"
"06/02/2026 14:38:46.660","60.483504888663460974","1579","422649856","48"
"06/02/2026 14:38:51.662","76.214621172851565234","1614","422649856","48"
"06/02/2026 14:38:56.649","80.207371346173246707","1637","422649856","48"
"06/02/2026 14:39:01.651","62.165740747423583912","1638","422649856","48"
"06/02/2026 14:39:06.643","71.040763432910807751","1689","422649856","48"
"06/02/2026 14:39:11.653","61.445979988148465623","1628","422649856","48"
"06/02/2026 14:39:16.638","73.975877945719460627","1633","422649856","48"
"06/02/2026 14:39:21.645","65.533063664984396723","1677","422649856","48"
"06/02/2026 14:39:26.662","100.25315103748685885","1653","422649856","48"
"06/02/2026 14:39:31.649","57.658748372368741286","1672","422649856","48"
"06/02/2026 14:39:36.651","71.848217858311130612","1702","422649856","48"
"06/02/2026 14:39:41.661","43.355610789453095322","1658","422649856","48"
"06/02/2026 14:39:46.657","60.672878181630686356","1697","422649856","48"
"06/02/2026 14:39:51.647","53.540490487501756434","1699","422649856","48"
"06/02/2026 14:39:56.658","65.169534984323490789","1652","422649856","48"
"06/02/2026 14:40:01.643","66.454889728718200104","1641","422649856","48"
"06/02/2026 14:40:06.653","49.584248735488145599","1661","422649856","48"
"06/02/2026 14:40:11.635","49.240011225267309669","1653","422649856","48"
"06/02/2026 14:40:16.641","37.452605226190463839","1668","422649856","48"
"06/02/2026 14:40:21.648","67.704199009180925373","1625","422649856","48"
"06/02/2026 14:40:26.652","56.539182110513984014","1624","422649856","48"
"06/02/2026 14:40:31.645","47.877509039323776108","1599","422649856","48"
"06/02/2026 14:40:36.658","49.868578343376995576","1591","422649856","48"
"06/02/2026 14:40:41.655","63.479381156511813344","1604","422649856","48"
"06/02/2026 14:40:46.642","32.585122767909062702","1638","422649856","48"
"06/02/2026 14:40:51.645","40.287248758223320522","1583","422649856","48"
"06/02/2026 14:40:56.654","56.462941154380132502","1594","422649856","48"
"06/02/2026 14:41:01.638","38.242182460338618455","1544","422649856","48"
"06/02/2026 14:41:06.640","56.22538227862312965","1564","422649856","48"
"06/02/2026 14:41:11.643","50.913653063178266223","1581","422649856","48"
"06/02/2026 14:41:16.648","53.07414223394574293","1522","422649856","48"
"06/02/2026 14:41:21.647","52.509390779446995623","1547","422649856","48"
"06/02/2026 14:41:26.655","53.664136308623476168","1598","422649856","48"
"06/02/2026 14:41:31.650","49.105719908320111244","1579","422649856","48"
"06/02/2026 14:41:36.660","43.975592794982986788","1609","422649856","48"
"06/02/2026 14:41:41.644","54.849086505827905569","1565","422649856","48"
"06/02/2026 14:41:46.651","70.542673877877561495","1613","422649856","48"
"06/02/2026 14:41:51.655","31.227289017243535341","1622","422649856","48"
"06/02/2026 14:41:56.648","39.741923384721502543","1611","422649856","48"
"06/02/2026 14:42:01.656","53.347967173651802852","1637","422649856","48"
"06/02/2026 14:42:06.650","36.585532055850435995","1615","422649856","48"
"06/02/2026 14:42:11.651","54.358656526328793746","1608","422649856","48"
"06/02/2026 14:42:16.650","55.674462305801718287","1625","422649856","48"
"06/02/2026 14:42:21.658","46.477650401427155202","1621","422649856","48"
"06/02/2026 14:42:26.647","60.780142529409161511","1627","422649856","48"
"06/02/2026 14:42:31.647","62.177021928264650796","1614","422649856","48"
"06/02/2026 14:42:36.655","68.651531735001853463","1650","422649856","48"
"06/02/2026 14:42:41.649","53.815474058358361731","1616","422649856","48"
"06/02/2026 14:42:46.644","65.062437819077459267","1609","422649856","48"
"06/02/2026 14:42:51.652","48.975795211189918632","1589","422649856","48"
"06/02/2026 14:42:56.643","41.333435673250022546","1643","422649856","48"
"06/02/2026 14:43:01.647","43.090270965212880583","1597","422649856","48"
"06/02/2026 14:43:06.654","53.050771360712090541","1578","422649856","48"
"06/02/2026 14:43:11.650","54.409386732414887433","1665","422649856","48"
"06/02/2026 14:43:16.646","59.114355112304515671","1577","422649856","48"
"06/02/2026 14:43:21.649","56.533004470247696815","1582","422649856","48"
"06/02/2026 14:43:26.654","63.37541870734265359","1650","422649856","48"
"06/02/2026 14:43:31.642","70.160523067146257858","1612","422649856","48"
"06/02/2026 14:43:36.644","35.614549978745237979","1618","422649856","48"
"06/02/2026 14:43:41.651","79.88888893549074055","1614","422649856","48"
"06/02/2026 14:43:46.652","51.223736565787994834","1588","422649856","48"
"06/02/2026 14:43:51.651","63.147212663526516963","1584","422649856","48"
"06/02/2026 14:43:56.665","72.292717981440532071","1588","422649856","48"
"06/02/2026 14:44:01.646","55.845731370155164086","1595","422649856","48"
"06/02/2026 14:44:06.651","33.405052336463498364","1572","422649856","48"
"06/02/2026 14:44:11.654","51.834372219054699826","1579","422649856","48"
"06/02/2026 14:44:16.663","52.404609984629381358","1573","422649856","48"
"06/02/2026 14:44:21.651","67.977448638670708192","1571","422649856","48"
"06/02/2026 14:44:26.646","53.183942700015570892","1560","422649856","48"
"06/02/2026 14:44:31.650","52.445148667911198004","1572","422649856","48"
"06/02/2026 14:44:36.646","69.139023070734680232","1569","422649856","48"
"06/02/2026 14:44:41.663","57.918687842037876123","1591","422649856","48"
"06/02/2026 14:44:46.650","69.497795655143065119","1572","422649856","48"
"06/02/2026 14:44:51.658","61.839438612431528952","1556","422649856","48"
"06/02/2026 14:44:56.644","65.493193100035270504","1554","422649856","48"
"06/02/2026 14:45:01.650","43.996064183240740419","1589","422649856","48"
"06/02/2026 14:45:06.651","54.072042634084063195","1578","422649856","48"
"06/02/2026 14:45:11.661","34.925954183055587521","1555","422649856","48"
"06/02/2026 14:45:16.643","60.849703350544757541","1583","422649856","48"
"06/02/2026 14:45:21.643","59.053592356129001928","1608","422649856","48"
"06/02/2026 14:45:26.650","70.534976209863359031","1624","422649856","48"
"06/02/2026 14:45:31.659","58.94255308332648724","1647","422649856","48"
"06/02/2026 14:45:36.665","43.076692935008821905","1572","422649856","48"
"06/02/2026 14:45:41.654","49.179207176550669089","1608","422649856","48"
"06/02/2026 14:45:46.651","57.211975283026070827","1609","422649856","48"
"06/02/2026 14:45:51.651","71.876768168496937506","1592","422649856","48"
"06/02/2026 14:45:56.638","56.401839391826733561","1619","422649856","48"
"06/02/2026 14:46:01.638","61.247535399175532689","1579","422649856","48"
"06/02/2026 14:46:06.650","52.998424921727938397","1578","422649856","48"
"06/02/2026 14:46:11.648","56.584589492045900272","1532","422649856","48"
"06/02/2026 14:46:16.656","34.633781619357115744","1592","422649856","48"
"06/02/2026 14:46:21.660","54.01480816527855211","1544","422649856","48"
"06/02/2026 14:46:26.664","51.201374055059915236","1568","422649856","48"
"06/02/2026 14:46:31.649","51.418453022315468104","1491","422649856","48"
"06/02/2026 14:46:36.651","67.78658925412351266","1515","422649856","48"
"06/02/2026 14:46:41.646","45.982474538696813227","1500","422649856","48"
"06/02/2026 14:46:46.654","57.712819572291131465","1508","422649856","48"
"06/02/2026 14:46:51.655","51.2472623712441262","1555","422649856","48"
"06/02/2026 14:46:56.654","47.195885764982719479","1595","422649856","48"
"06/02/2026 14:47:01.645","50.087137595016805847","1568","422649856","48"
"06/02/2026 14:47:06.653","61.149425094569956229","1601","422649856","48"
"06/02/2026 14:47:11.640","40.734789218597747151","1557","422649856","48"
"06/02/2026 14:47:16.650","53.63615832667479566","1581","422649856","48"
"06/02/2026 14:47:21.650","45.004500450045000548","1583","422649856","48"
"06/02/2026 14:47:26.642","39.126665383629230632","1574","422649856","48"
"06/02/2026 14:47:31.653","47.084324120554626347","1621","422649856","48"
"06/02/2026 14:47:36.647","62.887478224788281977","1559","422649856","48"
"06/02/2026 14:47:41.650","61.214779464487314442","1605","422649856","48"
"06/02/2026 14:47:46.658","58.322809361846118748","1607","422649856","48"
"06/02/2026 14:47:51.663","55.583764628372797745","1607","422649856","48"
"06/02/2026 14:47:56.650","57.338847033521922469","1622","422649856","48"
"06/02/2026 14:48:01.656","62.739208057147642705","1599","422649856","48"
"06/02/2026 14:48:06.653","67.227672568019741561","1655","422649856","48"
"06/02/2026 14:48:11.654","60.611627862660945709","1646","422649856","48"
"06/02/2026 14:48:16.639","51.091959167276144171","1634","422649856","48"
"06/02/2026 14:48:21.645","67.103629857186703589","1617","422649856","48"
"06/02/2026 14:48:26.655","28.060981676403450535","1632","422649856","48"
"06/02/2026 14:48:31.645","59.20131168355690221","1654","422649856","48"
"06/02/2026 14:48:36.654","70.49880713522793485","1631","422649856","48"
"06/02/2026 14:48:41.650","50.975495095024022874","1634","422649856","48"
"06/02/2026 14:48:46.653","57.154899988144755696","1664","422649856","48"
"06/02/2026 14:48:51.646","65.395234126502799654","1639","422649856","48"
"06/02/2026 14:48:56.645","62.827074624771448441","1682","422649856","48"
"06/02/2026 14:49:01.653","46.181599509334738229","1698","422649856","48"
"06/02/2026 14:49:06.639","76.690805251001023635","1675","422649856","48"
"06/02/2026 14:49:11.654","63.005933906341148543","1646","422649856","48"
"06/02/2026 14:49:16.648","51.295219813979208823","1687","422649856","48"
"06/02/2026 14:49:21.655","58.37569531634078146","1639","422649856","48"
